Applicationid,Underwriter,Amountfinanced,Term,Status,Dealername,Dealergroup,Dealerstate,Dealercity,Applicationdate Date,Approvaldate Date,Bookeddate Date,Collateralyear,Collateraltype,Collateralnewused,Coficoauto8,Dti,Pti,Dealerrepresentative,Timetobook,Timetodecision,Dealerminimumrate,Cashdown,Totaldown,Isbusinessapp,Timetolastfund,Timetolastdecisiontolastcontract,Apr,Programmanual,Programdefault,Ltv,Dealerreserveamount,Dealerreservepercent,Backend,Invoice,Primaryficoauto8,Lender,Primarystate,Applicationsubmitteduser,Wasapproved,Wasapprovednotbooked,Clientdealerid,Class
253243,,20830.12,144,Auto Decline,BISHS RV OF LONGVIEW - TX473,Bish's RV,TX,LONGVIEW,2026-08-28,,,2025,RV,Used,,21.35,1.58,gott,,0,14.99,1000,1000,false,,,15.99,Silver 2,Silver 2,0.86,0,,0,24350,631,Source One Financial Services,TX,,0,0,TX473,Silver
253199,eavila,46339.88,240,Auto Approval,BOBBY COMBS RV LLC - AZ338,,AZ,YUMA,2026-08-28,2026-09-03,,2026,RV,New,,19.45,6.18,edominguez,,8535,9.49,4300,4300,false,,,10.99,Core,Core,0.96,0,,0,48078,741,Source One Financial Services,AZ, andy ostiguin,1,1,AZ338,Core
253073,,28725,180,Auto Decline,NewCoast - Boatzon - FL356,Marine Max,FL,Oldsmar,2026-08-28,,,2015,Boat,Used,,68.04,6.94,S1House,,0,13.74,2500,2500,false,,,14.74,Silver 1,Silver 1,1.37,0,,0,21000,674,Source One Financial Services,MS,,0,0,FL356,Silver
252973,lgrace,35173.7,204,Conditional Approval,BLUE COMPASS RV  COLUMBUS-OH210,Blue Compass,OH,DELAWARE,2026-08-28,2026-08-28,,2026,RV,New,,26.61,4.19,jharrington1,,20,8.49,1000,23280,false,,,9.99,Core,Core,0.62,0,,0,56970,849,Source One Financial Services,OH, anja merchant,1,1,OH210,Core
253194,mlomedico,134968.15,216,Booked,FUN TOWN RV CORSICANA LP- TX451,Fun Town,TX,CORSICANA,2026-08-28,2026-08-31,2026-08-31,2027,RV,New,,23.72,10.45,gott,4398,4381,9.49,6000,6000,false,16,1,10.99,Core,Core,1.17,8098.09,6,0,115751,744,Source One Financial Services,TX, brenden boggs,1,0,TX451,Core
253048,avera,135441.08,240,Auto Approval,General RV - Elizabethtown - PA112,General RV,PA,Elizabethtown,2026-08-28,2026-08-28,,2026,RV,New,,41.83,11.23,jharrington1,,25,9.49,24000,-32419.22,false,,,10.99,Core,Core,1.25,0,,0,108615,751,Source One Financial Services,PA, terrek teal,1,1,PA112,Core
253071,avera,118365.36,240,Booked,General RV - Fort Myers - FL240,General RV,FL,Fort Myers,2026-08-28,2026-08-31,2026-08-31,2026,RV,New,743,26.38,5.18,wstoutimore,4752,4715,8.49,10000,14160.42,false,36,1,9.74,Core,Core,1.04,5918.27,5,0,113824,744,Source One Financial Services,FL, michael smith,1,0,FL240,Core
253070,mnava,27389.03,180,Auto Approval,PLEASURELAND RV CENTER - WEST SALEM - WI718,Pleasureland,WI,WEST SALEM,2026-08-28,2026-08-28,,2027,RV,New,705,31.13,1.89,S1House,,320,9.74,1000,1000,false,,,11.24,Core,Core,1.25,0,,0,21855,721,Source One Financial Services,WI, sarah krause,1,1,WI718,Core
253118,,30432.42,180,Auto Decline,Blue Compass RV - Charlotte - NC153,Blue Compass,NC,Concord,2026-08-28,,,2020,RV,Used,621,36.64,4.24,jsmith,,0,15.74,6000,6000,false,,,16.74,Silver 2,Silver 2,0.72,0,,0,42350,626,Source One Financial Services,NC,,0,0,NC153,Silver
253112,lgrace,20897.12,120,Verifications Incomplete,BISH'S RV - INDIANAPOLIS - IN199,Bish's RV,IN,ANDERSON,2026-08-28,2026-09-02,,2020,RV,Used,,42.52,6.02,jharrington1,,7428,10.49,0,7000,false,,40,11.99,Core,Core,1.07,1253.83,6,0,19500,703,Source One Financial Services,IN, chad knight,1,1,IN199,Core
253110,lgrace,18725,120,Conditional Approval,"Zoomers RV of Indiana, LLC -IN168",,IN,WABASH,2026-08-28,2026-08-28,,2026,RV,New,,22.42,4.86,jharrington1,,53,10.74,8000,8000,false,,,10.99,Silver 1,Not Applicable,0.53,0,,0,35430,661,Connexus Credit Union,CO, dave fausnaugh,1,1,IN168,Not Applicable
253099,mnava,22505.79,180,Auto Approval,Top Notch RV LLC - NC149,,NC,Benson,2026-08-28,2026-08-28,,2020,RV,Used,,37.36,0.59,jsmith,,51,7.99,0,0,false,,,9.49,Core,Core,1.05,0,,0,21450,805,Source One Financial Services,NC, david hall,1,1,NC149,Core
253002,,21319.83,180,Auto Decline,San Antonio Rvs -TX265,,TX,Seguin,2026-08-28,,,2023,RV,Used,,22.18,5.17,gott,,0,22.99,2200,2200,false,,,23.99,Bronze,Bronze,0.93,0,,0,22880,504,Source One Financial Services,TX,,0,0,TX265,Business First
253009,ccampos,7162.58,60,Decline,LEES COUNTRY RV- IN129,Easy Care,IN,BATESVILLE,2026-08-28,,,2021,RV,Used,,50.36,3.83,jharrington1,,19,10.74,2000,7500,false,,,11.24,Core,Core,0.61,0,,0,11715,721,Source One Financial Services,IN, bradley taylor,0,0,IN129,Core
252975,sbaker,10000.63,120,Decline,618 FIX MY RV - IL259,,IL,BENTON,2026-08-28,2026-08-28,,2025,RV,New,,39.37,7.93,gcoulombe,,166,10.24,1000,1000,false,,,11.74,Core,Core,0.85,0,,0,11710,688,Source One Financial Services,IL,,0,0,IL259,Core
253007,ahunt,37423.85,180,Approved,Grandpas Marine - ENC108,EPIC,NC,Greensboro,2026-08-28,2026-08-28,,2018,Boat,Used,,16.17,2.29,S1House,,21,10.74,4500,4500,false,,,12.24,Core,Core,1.02,0,,0,36685,732,Source One Financial Services,NC, brett light,1,1,ENC108,Core
253038,Jhill,62674,180,Decline,Bobby Combs RV - Treasure Valley - ID115,,ID,Caldwell,2026-08-28,,,2026,RV,New,751,22.11,3.37,ljablonoski,,7,7.99,7000,7000,false,,,9.49,Core,Core,0.79,0,,0,79106,796,Source One Financial Services,TX,,0,0,ID115,Core
253134,sbaker,40117,240,Verifications Incomplete,NewCoast - Boatzon - FL356,Marine Max,FL,Oldsmar,2026-08-28,2026-09-03,,2026,Boat,Used,,38.84,3.87,S1House,,8497,8.74,4000,4000,false,,1,9.99,Core,Core,1.16,0,,0,34590,773,Source One Financial Services,TX, justin veghte,1,1,FL356,Core
253063,rsimmons,79514.83,240,Auto Approval,Blue Compass - Mobile - AL170,Blue Compass,AL,Theodore,2026-08-28,2026-08-28,,2026,RV,Used,,28.58,7.09,jsmith,,19,9.99,0,11000,false,,,11.49,Core,Core,1.03,0,,0,77050,715,Source One Financial Services,TX, dylan howard,1,1,AL170,Core
253230,eavila,21194,180,Decline,Gull Boats & RV - Missoula - MT118,Bretz RV,MT,Missoula,2026-08-28,,,2018,RV,Used,,51.94,4.26,dzilberchtein,,21,8.99,500,1300,false,,,10.49,Core,Core,1.33,0,,0,15900,794,Source One Financial Services,MT, nathan deuter,0,0,MT118,Core
253164,jharrington1,19386.7,180,Conditional Approval,Meyer's RV Sales - Ellwood City - PA147,,PA,Ellwood City,2026-08-28,2026-08-28,,2020,RV,Used,,30.35,1.58,jharrington1,,18,10.74,5200,5200,false,,,12.24,Core,Core,1.19,0,,0,16250,699,Source One Financial Services,PA, scott nail,1,1,PA147,Core
253142,,53094.93,240,Auto Decline,Blue Fox RV - UT131,,UT,North Logan,2026-08-28,,,2015,RV,Used,,22.49,22.47,ljablonoski,,0,22.99,0,0,false,,,23.99,Bronze,Bronze,1.23,0,,0,42995,,Source One Financial Services,UT,,0,0,UT131,Business First
253043,mnava,45627.72,180,Approved,GREAT AMERICAN RV SUPERSTORE-TUPELO - MS114,,MS,BELDEN,2026-08-28,2026-08-28,,2026,RV,New,,31.71,11.44,jsmith,,66,7.74,500,500,false,,,8.74,Core,Not Applicable,1.05,0,,0,43355,750,Connexus Credit Union,MS, dj miller,1,1,MS114,Not Applicable
253154,ahunt,43732.92,180,Auto Approval,Gator Trax - LA110,,LA,Springfeild,2026-08-28,2026-08-28,,2026,Boat,New,,47.53,5.06,gott,,184,9.74,4350,4350,false,,,11.24,Core,Core,1.07,0,,0,41000,738,Source One Financial Services,OK, finance office,1,1,LA110,Core
253054,mnava,30564.29,180,Auto Approval,Rock Solid Funding LLC - TX536,RSF,TX,BEDFORD,2026-08-28,2026-08-28,,2021,RV,Used,,19.17,10.54,S1House,,39,8.99,3000,3000,false,,,9.74,Core,Core,1.11,0,,0,27650,824,Source One Financial Services,FL, ashley rogers,1,1,TX536,Core
253116,rsimmons,52754.26,240,Booked,Campers Inn RV of Knoxville E - TN160,Campers Inn,TN,Knoxville,2026-08-28,2026-08-31,2026-08-31,2026,RV,New,774,28.44,6.13,jsmith,4770,4736,7.49,6500,2398.92,false,34,0,6.99,Core,Core,1.26,527.54,1,0,41886,814,Source One Financial Services,IL, radu puraci,1,0,TN160,Core
253211,rsimmons,19615.75,180,Auto Approval,National RV Detroit -MI147,Selvius RV,MI,Belleville,2026-08-28,2026-08-29,,2026,RV,New,,32.21,3.5,dzilberchtein,,983,10.24,0,0,false,,,11.74,Core,Core,1.19,0,,0,16470,688,Source One Financial Services,TX, kyler rilett,1,1,MI147,Core
253005,Jhill,69142.37,204,Auto Approval,MarineMax - Charleston - SC154,Marine Max,SC,Charleston,2026-08-28,2026-09-01,,2025,Boat,New,,20.55,9.22,S1House,,5939,13.74,6000,6000,false,,,14.74,Silver 1,Silver 1,1.16,0,,0,59860.2,645,Source One Financial Services,SC, eddie nuttall,1,1,SC154,Silver
253208,Jhill,25331.93,144,Decline,Bish's RV of Rapid City - SD114,Bish's RV,SD,Piedmont,2026-08-28,,,2026,RV,New,,16.45,3.6,dzilberchtein,,38,13.74,2585,2585,false,,,14.74,Silver 1,Not Applicable,0.98,0,,0,25774,654,Connexus Credit Union,WY, dylan higgins,0,0,SD114,Not Applicable
253578,eavila,45518.8,216,Auto Decline,Johnnie Walker RV - NV117,,NV,Las Vegas,2026-08-29,2026-08-30,,2027,RV,New,,50.35,5.97,ljablonoski,,3821,12.49,1000,1000,false,,,13.49,Silver 1,Silver 1,1.19,0,,0,38253,672,Source One Financial Services,TX, jay jones,0,0,NV117,Silver
253597,eavila,27314.82,180,Conditional Approval,Ron Hoover Companies of Tulsa - OK157,Ron Hoover,OK,Claremore,2026-08-29,2026-08-31,,2026,RV,New,599,39.49,1.79,jweller,,1502,12.49,2750,2750,false,,,13.49,Silver 1,Silver 1,0.92,0,,0,29664.33,673,Source One Financial Services,OK, rick perez,1,1,OK157,Silver
253287,sflynn,38422,180,Booked,Moix RV - Conway - AR134,,AR,Conway,2026-08-29,2026-09-01,2026-09-01,2019,RV,Used,628,26.33,2.28,jweller,4839,4609,10.74,4000,4000,false,229,1,12.24,Core,Core,0.92,2305.32,6,0,41550,722,Source One Financial Services,AR, blake moore,1,0,AR134,Core
253418,rsimmons,70318.5,240,Booked,"Campers Inn RV of Myrtle Beach, Inc - SC109",Campers Inn,SC,Myrtle Beach,2026-08-29,2026-08-31,2026-08-31,2026,RV,New,636,25.36,3.87,jsmith,2968,2887,10.24,2000,8000,false,81,0,11.74,Core,Core,1.14,4219.11,6,0,61492,690,Source One Financial Services,SC, murphy jackson,1,0,SC109,Core
253317,ccampos,99624.67,180,Decline,ROSS MOTORSPORTS INC - TX457,,TX,LUFKIN,2026-08-29,,,2026,Boat,New,,45.58,16.62,gott,,21,13.74,12000,12000,false,,,14.74,Silver 1,Not Applicable,1.1,0,,0,90792,649,Connexus Credit Union,TX, ryan williams,0,0,TX457,Not Applicable
253280,sflynn,15033.25,144,Decline,Cook's Campers LLC - OK159,Canopy Financial,OK,Kiefer,2026-08-29,,,2022,RV,Used,689,48.79,3.01,jweller,,27,8.49,1570,1570,false,,,9.99,Core,Core,0.79,0,,0,18920,783,Source One Financial Services,OK, mac mclelland,0,0,OK159,Core
253580,ccampos,17480.37,144,Decline,CRESTVIEW RV SUPERSTORE - SELMA - TX484,Campers Inn,TX,SELMA,2026-08-29,,,2027,RV,New,555,47.2,2.41,gott,,1562,10.24,2000,2000,false,,,11.74,Core,Core,0.81,0,,0,21610,697,Source One Financial Services,TX, tom allen,0,0,TX484,Core
253312,,21674.5,120,Auto Decline,"Ron Hoover Companies of Donna, Inc -Tx277",Ron Hoover,TX,Donna,2026-08-29,,,2019,RV,Used,,29.69,7,gott,,0,22.99,4000,4000,false,,,23.99,Bronze,Bronze,0.98,0,,0,22105,600,Source One Financial Services,TX,,0,0,TX277,Business First
253284,rsimmons,19418.94,180,Approved,Brooks Camper Sales LLC-PA136,Warrior Performance,PA,CONNELSVILLE,2026-08-29,2026-08-29,,2025,RV,New,,14.2,3.05,jharrington1,,58,9.99,0,15000,false,,,11.49,Core,Core,0.53,0,,0,36653,716,Source One Financial Services,PA, jimmy orapello,1,1,PA136,Core
253530,mnava,86515.75,240,Auto Approval,AC Nelsen RV World - NE103,,NE,Omaha,2026-08-29,2026-08-29,,2027,RV,New,727,38.85,4.7,dzilberchtein,,32,8.24,1000,1000,false,,,9.74,Core,Core,1.12,0,,0,77541,773,Source One Financial Services,NE, rian white,1,1,NE103,Core
253451,mlomedico,76962.5,180,Conditional Approval,FUN TOWN RV SAN ANTONIO LP - TX465,Fun Town,TX,CIBOLO,2026-08-29,2026-08-29,,2026,RV,New,,8.96,8.67,gott,,13,10.49,0,6500,false,,,11.24,Core,Core,1.03,0,,0,74749,758,Source One Financial Services,TX, connor johnson,1,1,TX465,Core
253413,mlomedico,49502.62,180,Auto Approval,CLEVELAND RV - GA125,,GA,CLEVELAND,2026-08-29,2026-09-03,,2024,RV,Used,,11.6,10.67,jsmith,,7296,7.74,9200,9200,false,,,8.74,Core,Not Applicable,1,0,,0,49550,748,Connexus Credit Union,GA, cleveland rv,1,1,GA125,Not Applicable
253304,mlomedico,34783.58,180,Decline,Blue Compass RV - Nashville - TN158,Blue Compass,TN,Lebanon,2026-08-29,,,2024,RV,Used,658,19.05,2.68,jsmith,,30,10.24,58000,59700,false,,,11.74,Core,Core,0.38,0,,0,92520,699,Source One Financial Services,AL, austin jacobs,0,0,TN158,Core
253575,mnava,21597,180,Conditional Approval,GREAT AMERICAN RV SUPERSTORE-TUPELO - MS114,,MS,BELDEN,2026-08-29,2026-08-29,,2021,RV,Used,804,23.37,4,jsmith,,12,7.99,7900,7900,false,,,9.49,Core,Core,1.27,0,,0,17000,828,Source One Financial Services,MS, dj miller,1,1,MS114,Core
253570,eavila,104976.56,240,Auto Approval,Blue Compass RV - Katy - TX571,Blue Compass,TX,Katy,2026-08-29,2026-08-31,,2026,RV,New,,48.65,5.41,gott,,2669,7.74,2500,14900,false,,,9.24,Core,Core,1.23,0,,0,85020.06,797,Source One Financial Services,WA, kevin miranda,1,1,TX571,Core
253489,sflynn,20855.44,180,Booked,Beckley's Camping Center - MD111,,MD,Thurmont,2026-08-29,2026-09-02,2026-09-03,2019,RV,New,766,19.47,2.13,gcoulombe,7191,5824,9.74,1000,1000,false,1366,1,11.24,Core,Core,1.18,1251.33,6,0,17600,777,Source One Financial Services,MD, tony mills,1,0,MD111,Core
253353,sbaker,15966,144,Decline,"Kris Willis RV, LLC -MO127",,MO,Dexter,2026-08-29,,,2017,RV,Used,638,46.3,3.83,jweller,,9,11.24,0,0,false,,,12.74,Core,Core,2,0,,0,8000,683,Source One Financial Services,MO, leagh willis,0,0,MO127,Core
253387,,43427,180,Auto Decline,"Bill Thomas Camper Sales, Inc -MO105",,MO,Wentzville,2026-08-29,,,2024,RV,Used,,13.06,4.42,jweller,,0,14.99,3000,3000,false,,,15.99,Silver 2,Silver 2,1.24,0,,0,34900,626,Source One Financial Services,MO,,0,0,MO105,Silver
253419,thovey,71400.39,240,Verifications Incomplete,Texas Marine - Clear Lake -TX354,OneWater,TX,SEABROOK,2026-08-29,2026-09-03,,2022,Boat,Used,,23.41,3.01,gott,,7421,7.74,7000,7000,false,,7,9.24,Core,Core,1.12,4284.02,6,0,63685,817,Source One Financial Services,TX, seth franco,1,1,TX354,Core
253349,,48651.48,240,Auto Decline,Marine World of Texas-TX532,,TX,Whitehouse,2026-08-29,,,2018,Boat,Used,,12.63,2.12,gott,,0,10.99,5000,5000,false,,,12.49,Core,Core,0.85,0,,0,57120,703,Source One Financial Services,TX,,0,0,TX532,Core
253529,sflynn,34706.01,180,Decline,Bish's RV of Fairfield - SCA178,Bish's RV,CA,Fairfield,2026-08-29,,,2026,RV,New,,51.05,4.15,jrubi,,9,9.99,500,8000,false,,,11.49,Core,Core,0.85,0,,0,40945,702,Source One Financial Services,CA, david mcclanahan,0,0,SCA178,Core
253343,sflynn,38495.96,180,Booked,Rocky Ridge - Idabel - OK149,Rocky Ridge,OK,Idabel,2026-08-29,2026-08-31,2026-09-03,2015,RV,Used,,32.36,5.32,jweller,7450,3104,13.74,10500,10500,false,4346,0,14.74,Silver 1,Silver 1,0.93,1539.84,4,0,41322,673,Source One Financial Services,TX, nash archuleta,1,0,OK149,Silver
253535,thovey,43683.92,180,Conditional Approval,Campers Inn - Collinsville - IL257,Campers Inn,IL,Collinsville,2026-08-29,2026-08-31,,2026,RV,New,,23.26,8.11,gcoulombe,,2576,7.99,5000,5000,false,,,8.74,Core,Not Applicable,0.99,0,,0,44072.75,760,Connexus Credit Union,CO, robb best,1,1,IL257,Not Applicable
253514,mlomedico,29401.9,180,Decline,General RV Center - Salisbury - NC137,General RV,NC,Salisbury,2026-08-29,,,2027,RV,New,,29.91,3.36,jsmith,,10,10.24,2000,2000,false,,,11.74,Core,Core,0.97,0,,0,30290,692,Source One Financial Services,NC, justin clearfield,0,0,NC137,Core
253561,mlomedico,57430.76,180,Auto Approval,RV ROADWAY - CALERA - AL130,,AL,CALERA,2026-08-29,2026-08-29,,2027,RV,New,728,38.96,9.44,jsmith,,15,10.49,650,1150,false,,,11.24,Core,Core,1.2,0,,0,47872,753,Source One Financial Services,AL, robin thurmond,1,1,AL130,Core
253384,ccampos,34922.56,180,Decline,Blue Compass RV - South Beumont - TX551,Blue Compass,TX,Vidor,2026-08-29,,,2026,RV,New,666,57.33,5.47,gott,,9,7.49,0,0,false,,,8.99,Core,Core,0.94,0,,0,37080,836,Source One Financial Services,LA, brett massey,0,0,TX551,Core
253496,eavila,35803.14,180,Decline,Campers Inn Of Troy Inc-OH199,Campers Inn,OH,Troy,2026-08-29,,,2024,RV,Used,,63.94,6.81,jharrington1,,10,9.99,0,0,false,,,11.49,Core,Core,1.08,0,,0,33000,720,Source One Financial Services,OH, zach kimrey,0,0,OH199,Core
253572,eavila,37763.96,120,Conditional Approval,Budget RVs of Texas -TX109,,TX,Royse City,2026-08-29,2026-08-29,,2015,RV,Used,795,22.39,3.45,gott,,16,9.74,6000,6000,false,,,11.24,Core,Core,0.99,0,,0,38295,774,Source One Financial Services,TX, benny nordin,1,1,TX109,Core
253479,rsimmons,99334.83,240,Auto Approval,PERFORMANCE EAST - NC113,,NC,GOLDSBORO,2026-08-29,2026-09-01,,2026,Boat,New,,29.28,17,jsmith,,3914,9.99,16000,86000,false,,,11.49,Core,Core,0.67,0,,0,149281,701,Source One Financial Services,NC, dalton pearce,1,1,NC113,Core
253519,mlomedico,80599.69,240,Verifications Incomplete,Clear Creek Camping LLC-TX396,,TX,Abilene,2026-08-29,2026-09-03,,2025,RV,Used,,10.53,3.75,gott,,6845,7.99,4500,4500,false,,1,9.49,Core,Core,1.15,4835.98,6,0,69900,797,Source One Financial Services,TX, clay anderson,1,1,TX396,Core
253394,sbaker,14998.14,120,Booked,ROYS RV SUPERCENTER LLC - WV101,,WV,ELKINS,2026-08-29,2026-09-01,2026-09-02,2024,RV,Used,,31.48,2.98,jharrington1,6021,4370,9.99,700,700,false,1651,0,11.49,Core,Core,0.9,899.89,6,0,16700,701,Source One Financial Services,WV, aaron harlan,1,0,WV101,Core
253272,,14768,120,Auto Decline,Fun Time Campers -IN122,,IN,Indianapolis,2026-08-29,,,2016,RV,Used,,36.52,4.76,jharrington1,,0,22.99,500,500,false,,,23.99,Bronze,Bronze,1.41,0,,0,10505,521,Source One Financial Services,IN,,0,0,IN122,Business First
253310,,14040.99,180,Auto Decline,Optimum RV - Bonne Terre - MO215,Optimum RV,MO,Bonne Terre,2026-08-29,,,2013,RV,Used,,38.62,7.11,jweller,,0,22.99,0,10000,false,,,23.99,Bronze,Bronze,0.64,0,,0,21915,609,Source One Financial Services,MO,,0,0,MO215,Business First
253491,,32576.21,180,Auto Decline,Fun Town RV Ottawa LLC - KS125,Fun Town,KS,Ottawa,2026-08-29,,,2016,RV,Used,,42.21,14.09,jweller,,0,22.99,0,9000,false,,,23.99,Bronze,Bronze,1.07,0,,0,30360,616,Source One Financial Services,KS,,0,0,KS125,Business First
253527,ccampos,53533.41,180,Decline,RV COUNTRY- TUALATIN - OR131,RV Country,OR,TUALATIN,2026-08-29,2026-08-29,,2026,RV,New,761,30.64,2.72,ljablonoski,,3032,8.74,0,0,false,,,10.24,Core,Core,1.29,0,,0,41554,766,Source One Financial Services,OR, travis tsosie,0,0,OR131,Core
253501,mlomedico,32808.24,180,Decline,Blue Compass RV - Winston-Salem - NC159,Blue Compass,NC,Rural Hall,2026-08-29,,,2022,RV,Used,,51.27,7.52,jsmith,,14,9.99,500,3600,false,,,11.49,Core,Core,1.16,0,,0,28270,760,Source One Financial Services,VA, ryan wall,0,0,NC159,Core
253430,mlomedico,37071.97,180,Decline,JEFF COUCHS CAMPERS -OH107,Jeff Couchs,OH,Trenton,2026-08-29,,,2027,RV,New,,4.27,3.79,jharrington1,,4120,12.49,4100,4100,false,,,13.49,Silver 1,Silver 1,0.9,0,,0,41158,662,Source One Financial Services,CO, charles thomas,0,0,OH107,Silver
253507,ccampos,26558.25,84,Decline,PRIMEAUX RV SUPERSTORE - ALEXANDRIA - LA101,,LA,ALEXANDRIA,2026-08-29,,,2026,RV,New,640,21.88,6.54,gott,,7,13.74,7000,7000,false,,,14.74,Silver 1,Silver 1,0.73,0,,0,36459,650,Source One Financial Services,LA, vaughn mcbride,0,0,LA101,Silver
253435,,27341.57,204,Auto Decline,Blue Compass RV - South Beumont - TX551,Blue Compass,TX,Vidor,2026-08-29,,,2027,RV,New,,47.15,10.52,gott,,0,13.74,1000,1000,false,,,14.74,Silver 1,Silver 1,1.04,0,,0,26358,660,Source One Financial Services,LA,,0,0,TX551,Silver
253590,jrubi,16185.91,144,Conditional Approval,Sky River RV - Pismo Beach - SCA147,SkyRiver,CA,Pismo Beach,2026-08-29,2026-08-30,,2018,RV,Used,,32.74,2.27,jrubi,,896,10.74,3500,6500,false,,,12.24,Core,Core,1.26,0,,0,12850,733,Source One Financial Services,CA, michael barnes,1,1,SCA147,Core
253378,mlomedico,84239,240,Decline,"Holman Motors, Inc. -OH111",,OH,Batavia,2026-08-29,,,2026,RV,New,637,60.31,16.08,jharrington1,,4,12.49,1000,1500,false,,,13.49,Silver 1,Silver 1,1,0,,0,84562,661,Source One Financial Services,KY,,0,0,OH111,Silver
253576,eavila,74796.19,180,Pending,Blue Compass RV - Colorado Springs - CO160,Blue Compass,CO,COLORADO SPRINGS,2026-08-29,2026-08-29,,2025,RV,Used,,28.99,3.9,dzilberchtein,,11,12.49,10400,10400,false,,,13.49,Silver 1,Silver 1,1.02,0,,0,73600,662,Source One Financial Services,CO, brandan montera,0,0,CO160,Silver
253290,,75304,180,Auto Decline,Blackbeard Marine Kingston -OK151,,OK,Kingston,2026-08-29,,,2026,Boat,New,600,26.16,6.36,jweller,,0,14.99,15000,15000,false,,,15.99,Silver 2,Silver 2,0.86,0,,0,87106,637,Source One Financial Services,IA,,0,0,OK151,Silver
253522,mlomedico,59555,180,Decline,Fun Town RV - Texarkana - AR120,Fun Town,AR,Texarkana,2026-08-29,,,2025,RV,New,,50.51,5.77,jweller,,86,8.74,0,0,false,,,10.24,Core,Core,0.9,0,,0,66324,765,Source One Financial Services,AR, joe wright,0,0,AR120,Core
253279,thovey,32301,180,Auto Approval,Tulsa RV Outlet Center - OK108,,OK,TULSA,2026-08-29,2026-08-29,,2020,RV,Used,,33.51,5.52,jweller,,24,10.24,5000,5000,false,,,10.24,Core,Core,0.95,0,,0,34000,737,Source One Financial Services,OK, david digiovanni,1,1,OK108,Core
253315,,19706.6,144,Auto Decline,Rinkers Boat World - Conroe - ETX133,EPIC,TX,Montgomery,2026-08-29,,,1996,Boat,Used,,0,0,S1House,,0,22.99,2000,2000,false,,,23.99,Bronze,Bronze,1.72,0,,0,11473,,Source One Financial Services,TX,,0,0,ETX133,Business First
253301,sflynn,63733.74,180,Conditional Approval,Ron Hoover - Odessa - TX495,Ron Hoover,TX,Odessa,2026-08-29,2026-08-29,,2026,RV,New,,16.19,4.43,gott,,34,13.74,14500,14500,false,,,14.74,Silver 1,Silver 1,0.83,0,,0,76496,660,Source One Financial Services,TX, dexter traylor,1,1,TX495,Silver
253492,ccampos,53204.2,240,Decline,Blue Compass RV - Macon - GA157,Blue Compass,GA,Byron,2026-08-29,,,2026,RV,New,,38.65,7.72,jsmith,,13,13.74,6000,6000,false,,,14.74,Silver 1,Silver 1,1,0,,0,53345,651,Source One Financial Services,GA, zach carmichael,0,0,GA157,Silver
253372,eavila,40113.5,180,Auto Approval,LDRV of Tampa - FL340,Campers Inn,FL,Seffner,2026-08-29,2026-08-29,,2026,RV,New,,39.12,1.63,wstoutimore,,69,13.74,14950,24950,false,,,14.74,Silver 1,Silver 1,1.2,0,,0,33453,660,Source One Financial Services,FL, craig haselbush,1,1,FL340,Silver
253262,rsimmons,28118.82,180,Pending,BLUE COMPASS RV - CINCINNATI - OH114,Blue Compass,OH,Cincinnati,2026-08-29,2026-09-01,,2027,RV,New,,20.43,0,jharrington1,,4565,12.49,0,10000,false,,,13.49,Silver 1,Silver 1,0.88,0,,0,31790.25,664,Source One Financial Services,OH, mattew farrell,0,0,OH114,Silver
253541,mnava,59318,240,Auto Approval,Cheyenne Camping Center - IA184,,IA,Walcott,2026-08-29,2026-09-03,,2026,RV,New,728,40.93,4.98,gcoulombe,,7188,9.49,7000,7000,false,,,10.99,Core,Core,0.85,0,,0,69443,741,Source One Financial Services,IA,,1,1,IA184,Core
253550,mlomedico,46943.86,180,Decline,ROCKY MOUNTAIN RV and MARINE - NM101,,NM,ALBUQUERQUE,2026-08-29,,,2026,RV,New,,41.87,13.59,edominguez,,2,13.74,5000,5000,false,,,14.74,Silver 1,Silver 1,1.04,0,,0,45261,642,Source One Financial Services,NM, bianca mcclaskey,0,0,NM101,Silver
